os_id,name,address,lat,lng,number_of_workers,parent_company,facility_type,product_type,is_closed,name_lower
MM20240221ZE3KA,"Kingsrich (Myanmar) Fashion Co., Ltd.","No.(39/1,2,3),YayPyar Street, Shwe Pyi Thar Industrial Zone",16.9434687,96.0690125,,,,,False,"kingsrich (myanmar) fashion co., ltd."
MM2024022231CQF,Skytex Myanmar,"NO.649,NO14/1&15/1, Kali Tapkalay Village",17.391813,96.521812,,,,,False,skytex myanmar
MM202402239T7BY,Global Genus Partners,"72, Mingalardon Garden City, 2nd St., Yangon Ind. Zone",16.9343587,96.156176,,,,,False,global genus partners
MM202402263QCZH,Xin De (Myanmar) Printing,"Plot No 49/370, Wartayar Industrial Zone",16.9753379,96.0785104,,,,,False,xin de (myanmar) printing
MM2024022940F57,"STARTEX MANUFACTURING CO., LTD","Block No (39), Plot No (50), Set Hmu Main Road, Shwe Pyi Thar Industrial Zone (2)",16.9753379,96.0785104,,,,Shirt|Rain Coat|Jackets|Pants,False,"startex manufacturing co., ltd"
MM202402298PR27,Golden Precise Embroidery,"8, Maung Than St., Shwe Linban Industrial Zone",16.9022615,96.0652719,,,Textile or Material Production,,False,golden precise embroidery
MM20240229H7WHM,Green Nature,"No-29/30,Min Theindi Kyaw Swar Street,Shwe Lin Ban Industrial Zone",16.9022615,96.0652719,,,,,False,green nature
MM2024022AQHRZF,GT Industrial,Holding No. (56/2) Kwin No. (1173 Bue Lei Inn Kwin) Bue Lei Inn Village Tract,17.2249572,96.4476693,,,,,False,gt industrial
MM2024022B6C65E,"Kido Yangon Co., Ltd.","Plot No.16-KA-2, Myay Taing Block No.518-A, Satthwadaw-West, Satthwadaw Village Tract, Hmawbi Township, Yangon Region, Myanmar",17.0609383,96.1179717,,"Kido Industrial Co., Ltd.",,,False,"kido yangon co., ltd."
MM2024022C9ZQM5,Keys Shine Company Limited,"No (6/59, 6 to 8, 10, 13), Oa Kwin No (218-A), Kyaukse Industrial Area, Kyaukse Township, Mandalay Region.",21.605223,96.1333119,,,,Warm Coat|Rain Coat|Coat,False,keys shine company limited
MM2024022E1E48F,Yangon Wan Ping Garment,"Land No. (44 and 45), Land Survey Area Ward, Myaungtakar Steel Industry Zone, Hmawbi Township, Yangon Region",17.1533377,96.0255738,1501-2000|2001-4000|1001-2000|2001-4000|1001-2000|1001-1500|1001-1500|1501-2000|1501-2000|2001-4000|2001-4000|2001-4000|2001-4000,,,,False,yangon wan ping garment
MM2024022GSAD5B,"Qi Cai Myanmar Co.,Ltd.","Plot No. 7, Myay Taing. Block No.25, Shwe Lin Pan. Sethmu Myo , Hlaing Thar. Yar Township,Yangon",16.8814375,96.0753906,,,,,False,"qi cai myanmar co.,ltd."
MM2024022JBT9SZ,Myanmar Ju Jian Paper,No 382 ward， Wartharyar industrial Zone,16.9902065,96.0607873,,,,,False,myanmar ju jian paper
MM2024022JE2XX2,Ruifa Enterprise,"Plot No (501), Myay Taing Quarter No (25), Padauk Street, Shwe Lin Ban Industrial Zone",16.9022615,96.0652719,,,,,False,ruifa enterprise
MM2024022KM44ZM,LAT WAR GARMENT,"No.B-73,Min Thatedi Kyaw Swar Street, Hlaing Tharyar Industrial Zone (3)",16.8819286,96.0573302,,,,,False,lat war garment
MM2024022M0TZK6,Spring Moon Garment Manufacturing Company Limited,"No (123-A), Wet Ma Sout Win Htaut Street, Hlaing Tharyar Industrial Zone (4), Hlaing Tharyar Township, Yangon.",16.8819286,96.0573302,,,,Rain Coat,False,spring moon garment manufacturing company limited
MM2024022M29W01,"FLARE STAR GARMENT MANUFACTURING CO., LTD.","U Myu Street, No.41, Shwe Pyhi Thar Industrial Zone(4), Insein Township, Yangon Region, Myanmar",16.9232414,96.0839722,612,"HONOURWAY SHARE CO., LIMITED",,,False,"flare star garment manufacturing co., ltd."
MM2024022NJV8TA,Yun Long Dyeing,"87, Pyin Si Min Thar Gyi St., Industrial Zone (4)",16.9008479,96.1043302,51-500,,,Dyeing,False,yun long dyeing
MM2024022PGT3FR,"Star Sandar Garment & General Economic Co-op Society, Ltd.","No.33, Shwe kyee Street, Sint Ngu War",16.917,96.0955,,,,,False,"star sandar garment & general economic co-op society, ltd."
MM2024022RQQTQX,Hige Fashion Accessories,"Land No. 48, Land Survey No. 25, Shwe Lin Pan Industrial Zone, Hlaing Tharyar Township, Yangon Region",16.9184158,96.0592979,101-500|101-500|101-500|101-500|101-500|501-1000|501-1000|501-1000|1-500|501-1000|1-500|501-1000|501-1000,,Textile or Material Production,,False,hige fashion accessories
MM2024022SBAS5J,"Primseng Guo (Myanmar) Apparel Co., Ltd","No.144, 145, 146, Myay Taing Block No.49, Wartayar Industrial Zone, Shwe Pyi Thar Tsp",16.9981503,96.0538379,,,,,False,"primseng guo (myanmar) apparel co., ltd"
MM2024022V9Y56K,Golden Thepareg,"No (476), Mogok Street, Ward (23), South Dagon Industrial Zone (1)",16.8704983,96.2429045,,,,Short Pants|Shirt|Pants,False,golden thepareg
MM2024022VYWRD0,Colorful Fashion Limited,"Oo Paing No 38, Land Block No(A/620), West Mae Khone village",21.916221,95.955974,,,,,False,colorful fashion limited
MM2024022WR43GH,Huasheng Washing,"Plant No(439) Seik Kan Rd, Shwe Lin Ban Industrial Zone",16.9224391,96.0727001,,,"Printing, Product Dyeing and Laundering",,False,huasheng washing
MM20240242DD4GR,"Ever Lead(Myanmar) Lingerie Co., Ltd.","Plot no # 1036(A), Hta Min Scope Kone, Pike Gyi well Village Group, Hlegu Township, Yangon, Myanmar",17.1015065,96.2292797,883,"GOLDEN CREDIT (HK) CLOTHING CO., LIMITED",,,False,"ever lead(myanmar) lingerie co., ltd."
MM20240266WQEWD,ASIA LINK (MYANMAR) FASHION COMPANY LIMITED,"Plot No. 85, Myay Taing Block No. 51, Thardukan Industrial Zone",16.9847142,96.0926141,,,,,False,asia link (myanmar) fashion company limited
MM2024044XVKPZA,HK ADELE (MYANMAR)ACCESSORIES LIMITED,"Between 8th Street & 9th Street, No. 107/108, Yangon Industrial Zone,North Okkalapa,11031,Yangon,Myanmar",16.840939,96.173526,,,,,False,hk adele (myanmar)accessories limited
MM2024046HRQF3Y,TENG HUI (MYANMAR) KNITTING COMPANY LIMITED,"NO.8/KHA, KWIN NO.300/A, RAKHINE YOE GYI VILLAGE TRACT, HTANTABIN TOWNSHIP, 11391 Yangon",17.0178753,95.98193580000002,2501-3000|2501-3000|2501-3000|2001-4000|1-500|1-500|1-500|1-500|2001-4000|1-500|2001-4000,,,,False,teng hui (myanmar) knitting company limited
MM20240525QF4YP,"Very Impressive Prospect Co., Ltd.","Plot No. 238/239/240, Myay Taing Block No. 49, Wartayar Industrial Zone, Shwe Pyi Thar Township, Yangon",16.9753379,96.0785104,,,,,False,"very impressive prospect co., ltd."
MM2024052WWFXHY,"Wide Vision Enterprise Co., Ltd, ","Sethmu-19,20,21,81, Plot No. (1), Kan Gyi Kone Kwin, Ward No. (4), Htantabin Township, Yangon Region, Myanmar",17.0178753,95.98193580000002,,,,,False,"wide vision enterprise co., ltd,"
MM2024052Y7KW0X,SHENG FENG SHI YE COMPANY LIMITED,"CORNER OF BAMAW ATWIN WUN ROAD AND SEIKKAN THAR ROAD,,NO.111 HLAING THARYAR INDUSTRIALZONE (3),",16.7688409,96.1566754,,,,,False,sheng feng shi ye company limited
MM20240537G470C,"MYANMAR BESTFORTUNE GARMENT CO.,LTD","PLOT NO.29, MYAY TAING BLOCK NO.51, THAR DU KAN INDUSTRIAL ZONE,SHWE PYI THAR TOWNSHIP,11411,Yangon,Myanmar",16.9441383,96.083571,,,,,False,"myanmar bestfortune garment co.,ltd"
MM20240712JKJ58,YUZANA,"Aw Gyi, Khamaukgyi, Myanmar",10.410228,98.618752,,,,,False,yuzana
MM2024078CW5TB3,Hyatt Knitwear Company Limited,Plot No 105 Ayeyar Street Hlaing Tharyar Township Yangon Myanmar,16.837243,96.127383,180,H and P Knitwear Company Limited,"Printing, Product Dyeing and Laundering",,False,hyatt knitwear company limited
MM20241284XXHB7,Myanmar Huasheng Golden Fashion Company Limited,"Factory (2#), Plot No. P1, Myay Taing Block No. (20), Anawrahta Industrial Zone, Hlaing Thar Yar Township; 242332 (Yangon)",16.8819286,96.0573302,,,Final Product Assembly|Final Product Assembly,,False,myanmar huasheng golden fashion company limited
MM20241286SXARB,Jty (Myanmar) Company Limited,"Plot N0-89, Mahuyar Street, Thar Du Kan Industrial Zone, Shwe Pyi Thar Township, Yangon Regon, Myanmar; 1141 (Yangon)",16.871483,96.0580194,,,Final Product Assembly,,False,jty (myanmar) company limited
MM20241376BY703,"GUOTAI FUHUA GARMENT (MYANMAR) CO., LTD.","No.46, Ngwe Pin Lal Industrial Zone Block No.24 Hlaing Thayar, Yangon, Myanmar.",16.850826,96.1155932,1684,FORTUNE RICHES LIMITED,Final Product Assembly,,False,"guotai fuhua garment (myanmar) co., ltd."
MM20241378Y2T0F,"JOYFUL (MYANMAR) GARMENT CO., LTD.",NO 39/40 SHWE LIN BAN INDUSTRY ZONE HLAING THAR YAR TOWNSHIP,16.914015,96.0652719,1664,JOURNEY OUTDOORS PTE LTD,,,False,"joyful (myanmar) garment co., ltd."
MM2024137D5N7XR,"MAISHA (MYANMAR) GARMENT CO., LTD.","No.19 & 20, Myay Taing Block No.112 (Industrial Zone), East Dagon Township, Yangon",16.9333352,96.3013432,884|1967,M AND T FASHION PTE LTD,,,False,"maisha (myanmar) garment co., ltd."
MM2024137W8XQ9E,"XIN RUI CLOTHING CO., LTD.","NO . 249, Sayarshan Street, Shwe Lin Ban Industry Zone, Hlaing Thar Yar, Yangon. Yangon",16.914015,96.0652719,412,"JIANGSU GTIG EASTAR CO., LTD.",,,False,"xin rui clothing co., ltd."
MM2024178W004YG,TUV Rheinland Representative Office,"MWEA Tower # 1-06, 288/290 Shwedagon Pagoda Road Dagon Township, Yangon 11191",16.7822324,96.1537756,,,,,False,tuv rheinland representative office
MM2024202MYQ4P9,AROMA GOURMET CONCEPTS LTD.,"No. 27, Nawaday Street (2), Kaba Aye, Mayangone T/S, Yangon, Myanmar",16.784017,96.1569821,,Lavazza,,Coffee,False,aroma gourmet concepts ltd.
MM20242113E8AQ0,"Kayah Farmer Development Co., Ltd.","No. 2 Street, Southern Shan Ward, Bawlakhae Township, BawLaKhae",19.0897685,97.5182805,,,,,False,"kayah farmer development co., ltd."
MM20242113RCC4X,Ecoma Organics Consultancy Limited,"F-3A. Kantharyar Street, 4 Ward, FMI City, Hlaing Tharyar TSP, Yangon",16.8077414,96.2139181,,,,,False,ecoma organics consultancy limited
MM202421161JV3X,CBL MYANMAR (PVT) LTD.,"No. 4, U Shwe Pin Road, Shwe Lin Pan Industrial Park, Hlaing Tharyar Township., Yangon",16.895999,96.0673714,,,,,False,cbl myanmar (pvt) ltd.
MM2024211E8D7N5,W7 TRADING COMPANY LIMITED,"No. 239, BO MYAT TUN STREET, BOTAHTAUNG TOWNSHIP, YANGON",16.7758103,96.1699369,,,,,False,w7 trading company limited
MM2024211ENY8WB,"Khit Like Co., Ltd","No.43, 18th Street, Latha Township, Yangon",16.7756751,96.1486494,,,,Rice,False,"khit like co., ltd"
MM2024211GNWZT0,HDDES Natural Products (Myanmar) Ltd,"No.18, 02nd Floor & 03rd Floor, Sakarphyu Street, (14/3) Ward, Myinthar, South Okkalapa Township, Yangon",16.8489249,96.179216,,,,,False,hddes natural products (myanmar) ltd
MM2024211JR8D05,Organic Agro Land Company Limited,"NO 161, U BO HLAING STREET, SOUTH DAGON SEIKKAN TOWNSHIP, Yangon",16.8286886,96.2331044,,,,,False,organic agro land company limited
MM2024211K3ZQ5Q,"Shwe Panlaw Manufacturing Co., Ltd.","Zayan Panlaw Ward 10, Zayan Gyi Village, Zayan Village Tract, Namhsan Township, Palaung self administrative zone, Shan state",22.9835687,97.1359377,,,,,False,"shwe panlaw manufacturing co., ltd."
MM2024211K5814B,FAME Pharmaceuticals Industry Co. Ltd,"706 Kywe Na Hatuke Village, Pyin Oo Lwin Township, 0",22.014599,96.4929797,,,,,False,fame pharmaceuticals industry co. ltd
MM2024211MS1MCM,W7 TRADING COMPANY LIMITED,"No. 237, BO MYAT TUN STREET, BOTAHTAUNG TOWNSHIP, YANGON",16.7773117,96.1698148,,,,,False,w7 trading company limited
MM2024211NXE4FS,FAME Pharmaceuticals Industry Co. Ltd,"Anee-sa-khan, Pyin-Oo-Lwin, Mandalay",22.0391773,96.471658,,,,,False,fame pharmaceuticals industry co. ltd
MM2024211T2BR8D,"Golden Pineapple Co., Ltd.","No(205), Yaekhaesat Street, Zone (2), Hsipaw Township, Northern Shan State, Myanmar., Hsipaw, Shan State",22.8142262,97.3746163,,,,,False,"golden pineapple co., ltd."
MM2024211VJJ6CQ,"Mya Ayer Manufacturing Co., Ltd.","No.55, Bagan Nyaung Oo St, Ywar Thar Gyi Industrial Zone, South Dagon Township, Yangon",16.8561772,96.2527482,,,,Coco Nuts Products,False,"mya ayer manufacturing co., ltd."
MM2024211ZA26A1,"Aung Nay Lin Htun Co., Ltd.","No.168-1, Myin Thar 10th Street, 14-1 Quarter, South Okkalapa Township, Yangon",16.8491726,96.1966443,,,,Coffee,False,"aung nay lin htun co., ltd."
MM2024220RD717T,"Yangon First Stationery Manufacturing Co., Ltd","Plot No.12, Special Zone (2), Oakthar (9) Block, Bago Township, 8017, Myanmar",17.3242025,96.4943769,,,,Other Toy Product|Other Toy Product,False,"yangon first stationery manufacturing co., ltd"
MM2024224GW1N6J,XIANG YI INDUSTRIAL MANUFACTORY CO LTD,"Hospital Lan (5), No-488/B Hlaing Thar Yar, Yangon",16.8819286,96.0573302,,,,,False,xiang yi industrial manufactory co ltd
MM2024224SC427W,Bago Young Clothing Limited,"Yeni Town, Yaedashae Township Taungngu District Bago",19.4449899,96.2573317,1120,,,,False,bago young clothing limited
MM2024226D4HAG8,Yara Myanmar Limited,"221 Sule Pagoda Road, Sule Square #19-13 Kyaktada Township, Yangon Myanmar",16.777082,96.1585177,,,, Fertilizers | Plant Nutrition| Fertilizers | Plant Nutrition,False,yara myanmar limited
MM2024237AR5Y3P,Princess Power Manufacturing Co. Ltd.,"No. 18/212, Kanaung Min Thar Gyi Street, Shwe Paukkan Industrial Zone, Yangon, Yangon",16.840939,96.173526,,,Final Product Assembly,Jackets,False,princess power manufacturing co. ltd.
MM2024237FD33CW,bago sunny garments co. ltd.,"Thanatpin Street No. 174, Bogyone 18 Quarter, Bago Township",17.2502137,96.6851982,,,,,False,bago sunny garments co. ltd.
MM2024237Y7CEN2,SBMH Company Limited,"Plot No.267, Zagabar (6) Street, Yangon Industrial Zone, Mingalardone Township, Yangon, Yangon",16.9586918,96.1632804,,,Final Product Assembly,,False,sbmh company limited
MM2024240FYVZJ1,"Ellie (Myanmar) Garment Co., Ltd.","Plot No. 17 / A + Myay Taing Plot No. 525 / A, Yesu Anout Taaw Kwin, Mingalardon Townshipm, Yangon",17.0854477,96.1943162,,,,,False,"ellie (myanmar) garment co., ltd."
MM2024240Y0MWSF,MBK Company Limited,"PLOT NO. 241/2, MYAY TAING BLOCK NO. YANGON INDUSTRIAL ZONE, Yangon, Yangon",17.0854477,96.1943162,,,Final Product Assembly,,False,mbk company limited
MM20242430VAJ57,Hunte Textile co. ltd.,"Plot No. 28, 29, Myay Taing Block 4, Industrial Zone, Mya Wady Gyi Street Hlaing Tharyar Township, Yangon, Yangon",16.8819286,96.0573302,501-1000|501-1000|501-1000,,,,False,hunte textile co. ltd.
MM20242432JTAY1,﻿OUTSKIN SPORTSWEAR MYANMAR LIMITED,"PLOT NO.149/5 & 149/6, Myay Taing Block no. 113, Kanaung Min Thar Gyi Street, ﻿DAGON MYOTHIT (EAST) INDUSTRIAL ZONE, Yangon, Yangon, 11451",16.9188097,96.083001,51-500|51-500,,,Sports & activewear|Sports & activewear,False,﻿outskin sportswear myanmar limited
MM2024243DTY57W,hua shan international garment co. ltd.,"No. 4 Main Road, Plot No. 560, Zatkanoat Kwin Thawyarkone Sanpya Village, Hmawbi Township, Yangon, 11362",17.1533377,96.0255738,501-1000|51-500|51-500,,Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly,,False,hua shan international garment co. ltd.
MM2024243HTQA4V,huayin tj denim (yangon) manufact.co.ltd,"No. 17, Sayar San Street, Ward 144, Ywa Thar Gyi Heavy Indusrtrial Zone, South Dagon Township, Yangon, 11431",16.8234333,96.1643704,501-1000|51-500|51-500,,Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Textile or Material Production|Final Product Assembly|Final Product Assembly|Final Product Assembly|Textile or Material Production|Final Product Assembly,Garments|fashion apparel|clothing| clothing|Garments| fashion apparel,False,huayin tj denim (yangon) manufact.co.ltd
MM2024243VBAG2D,"Brighten Glory Myanmar Co., Ltd","No. 67/68, Mya Sein Yaung Housing, Atwin Padan Lane 2, Hlaing Tharyar Township, Yangon, Yangon, 11401",16.9540115,96.0680731,51-500,,,Garments|fashion apparel|Outdoorwear|clothing,False,"brighten glory myanmar co., ltd"
MM20242499DEN5F,NESTLE MYANMAR LIMITED,"Centre Point Tower No. 65, Room 11A & 11B, Corner of Sule Pagoda, Yangon, Myanmar",16.7726858,96.1584418,,,,,False,nestle myanmar limited
MM2024249DR9ER5,Beaume (Hong Kong) International,"No.29, Ban Maw Atwin Wun Road, Industrial(3), Hlaing Thar Yar Township, Yangon, Myanmar., Yangon, Myanmar",16.8819286,96.0573302,,,,,False,beaume (hong kong) international
MM20242802X214J,"ZTE Myanmar Co., LTD KYUNDAW STREET (BETWEEN AMATTAW STREET AND HANTHAWADDY STREET)","19, B2A, TIME CITY COMPLEX, NO.7 WARD, KAMARYUT TOWNSHIP, YANGON REGION, Myanmar",16.8169113,96.1284777,,,,,False,"zte myanmar co., ltd kyundaw street (between amattaw street and hanthawaddy street)"
MM2024280NS10E9,Zuellig Pharma Services Ltd.,"Ingyinmyaing Housing, Bahan Township, 11201 Yangon, Myanmar",16.8041052,96.1612405,,,,,False,zuellig pharma services ltd.
MM2024284DA4SAE,Golden Island (Myanmar) - KGG,No (Idie) Kansung Min Thar Gyiroad Industrial Zone (2) Dagon Seikkan Tsp Yangon,16.8520683,96.2694608,,,,,False,golden island (myanmar) - kgg
MM2024284XC9FCX,Xin Wang Da Carton Box Co Ltd,No 66 Corner Of Minn Ayeyar And Ayeyar Waddi Street Shwe Than Lwin Industrial Zone Hlaing Thr Yar Township,16.850826,96.1155932,,,,Component,False,xin wang da carton box co ltd
MM20242915WA9JM,"Meijie (Myanmar) Clothing & Accessories Co., Ltd. (Plot 244)","No. 244, Ka Naung Min Thar Gyi Road, Shwe Lin Pan Zone, Hlaing Thar Yar, Yangon",16.8514325,96.0802205,,,,,False,"meijie (myanmar) clothing & accessories co., ltd. (plot 244)"
MM202429172BSTN,Handa Garment Co. Ltd.,"No.13, The corner of Ushwen pin road&u myu road, shwen lin ban industrial zone, hlaing thar a townshin Yangon",16.8255767,96.1443215,,,,,False,handa garment co. ltd.
MM20243187SNBT8,Myue & Sue No 3 (Myue & Sue Garment Mfg Co. Ltd),"No 82, Pyin Si Min Thar Gyi Street, Hliang Tharyar, Yangoon",16.8880467,96.048359,,,,,False,myue & sue no 3 (myue & sue garment mfg co. ltd)
MM2024318K6SFR7,Mingalar Sumbiri Garment Co. Ltd,"No 27, Yangon Industrial Park No.3 Highway Road, North Okkalapa Township Yangon, 95273, Yangon",16.8650677,96.1882649,,,,,False,mingalar sumbiri garment co. ltd
MM2024318QDJX23,ZKG (MYM) Ltd.,"Plot No. 271 Corner Of Panbe Gaung Maung Khet Street And U Tayoke Stree Ward 25 Shwe Lin Pan Industrial Zone Hlaing Tharyar Township, Yangon, Yangon, Myanmar",16.895999,96.0673714,,,,Jackets,False,zkg (mym) ltd.
MM20243216N2HD3,Seduno Fashion Co Ltd,"Yangong, Myanmar",16.840939,96.173526,,,,,False,seduno fashion co ltd
MM2024328TSVYWQ,"Myanmar Parfun Co., Ltd","Plot No. 182/1, 182/12 Myay Taing Block No.25, Shwe Lin Ban Sethmu Myo, Hlaing Th, 11181, Rangon",16.9022615,96.0652719,,,,,False,"myanmar parfun co., ltd"
MM2024329Q06EPH,Natural Garment Manufacturing Co Ltd,"Plot No 507/508 Say Yone Street Shwe Lin Pan Intustrial Zone Hlaing Thar Yar Township Yangon Region, Myanmar",16.895999,96.0673714,1815,,,Jackets,False,natural garment manufacturing co ltd
MM2024329Q8P3Y6,MMM WISEPACIFIC APPAREL BAGO,"INNDAGAW INDUSTRIAL COMPLEX, BAGO, BAGO TOWNSHIP, BAGO, MYANMAR",17.3220711,96.4663286,986,,,,False,mmm wisepacific apparel bago
MM2024329QG5N9T,MYANMAR WISEPACIFIC APPAREL YANGON,"YANGON PYAY ROAD, PYINMABIN, MINGALARDON TOWNSHIP YANGON, MYANMAR",16.9995776,96.1301227,754,,,Men's wear,False,myanmar wisepacific apparel yangon
MM2024329TW8SEN,Myanmar Win Win Garments Co Ltd Yaeni,"Yeani Industrial Zone, Bago Division, Myanmar",18.3312802,96.0679194,712,,,,False,myanmar win win garments co ltd yaeni
MM202433063SAK7,Zhongrun (Myanmar) Garment co.ltd.,"Kanaung Min Thar Road, 999091, Yangon",16.8105886,96.2174752,,,,,False,zhongrun (myanmar) garment co.ltd.
MM2024330K3PTYC,"Manufacturer GFT Enterprise Co., Ltd.","Plot No.691, Ka Tot Kan Kwin, Mingalar Quarter, Lu Thant Inn Road, Taik Kyi T/S, Yangon, Myanmar",17.3169964,95.9647536,,,,,False,"manufacturer gft enterprise co., ltd."
MM2024330SWFATG,CAITENG PRINTING FACTORY,NO.D-8 ANAWYAHTAR INDUSTRIAL ZONE,16.853816,96.0254232,40,,,,False,caiteng printing factory
MM20243358DB02F,P&S UNION GROUP LIMITED,"396 HLA THEINGI STREET, SHWE LIN PAN INDUSTRIAL ZONE, YANGON",16.9080013,96.0717567,268,,,,False,p&s union group limited
MM202433598W0B5,K Factory of General Enterprise Garment,No.35 Kanaung Minthar Gyi Road East Dagon Industrial Zone Yangon Region,16.9188097,96.083001,1580,,,,False,k factory of general enterprise garment
MM2024335BJAQJX,Joc Myanmar Garments Co Ltd,Plot no 5 Myay Taing Quarter No C-12 Thar Du Kan Road Thar Du Kan Industrial Zone Shwe Pyi Thar Township Yangon,16.984166,96.0915522,964,,,,False,joc myanmar garments co ltd
MM2024335N22YFK,Huabo Times Textile and Clothing Co. Ltd.,"No. 5 Delta Industrial Zone, Ayeyarwaddy Region, 1011, Pathein Ayeyarwady",16.7977121,94.7682965,,,,,False,huabo times textile and clothing co. ltd.
MM2024335VSMVS9,Fulltex Manufacturing Company Ltd,Plot No 4 5 2740 Block No 1098 Ka Hpa An Industrial Zone 1 Hpa An Township Kayin State Myanmar,16.9482233,97.700611,1415,,,,False,fulltex manufacturing company ltd
MM2024337MMP0ZC,MYANMAR GIGI GOODS CO LTD,"PLOT NO: 95+96 AND PLOT NO: 3KA BLOCK NO.(51), THAR DU KAN INDUSTRIAL ZONE SHWE PYI THAR TPWNSHIP MYANMAR YANGON REGION 11411 MYANMAR",16.9829715,96.0977662,,,,,False,myanmar gigi goods co ltd
MM2025009HMSTDH,"Hansae Myanmar Co., ltd.","Lot No. (BG 1), Zone B, Thilawa Special Economic Zone Thanlyin Township",16.6699485,96.2748947,799|619,,,Sport Shirt,False,"hansae myanmar co., ltd."
